skill,score,digital_assign
Hot combs,423.222491128378,0
Hot glue guns,312.5481992924086,0
Hot packs,213.25568002593894,0
Hot plates,374.73530580868066,0
Hot towel cabinets,442.932075777418,0
HotDocs,174.8684893685505,1
Hotel management system software,169.74532020558732,1
Hotplates,187.34257549238924,0
Hotspot,271.68604115771643,1
Houdini,73.57031609248862,1
Hour meters,134.334829608066,0
Household washers,210.036253907922,0
Housekeeping management software,341.59083913606236,1
Hoyer lifts,321.9287201505808,0
HubSpot software,151.79296435369872,1
Human machine interface HMI software,106.84867750512909,1
Human resource information system HRIS,172.05883845740834,1
Human resource management software HRMS,149.29026160980334,1
Human resources information system HRIS,174.36334888613217,1
Human resources management system HRMS,156.67007758333156,1
Human resources software,169.67315216036118,1
Humidification equipment,176.993484289349,0
Humidity sensors,175.35985371166186,0
Hustlers,156.45020761369676,0
Hydraulic actuators,129.96156962518256,0
Hydraulic benders,227.87416688706745,0
Hydraulic control systems,263.9011354939639,0
Hydraulic cranes,324.3823264915257,0
Hydraulic crimpers,193.85363222685973,0
Hydraulic drills,336.2275951302511,0
Hydraulic excavators,304.28246330106754,0
Hydraulic lift tables,395.253262512286,0
Hydraulic lifts,312.0810130513238,0
Hydraulic modeling software,101.88080829562844,1
Hydraulic presses,221.8663912155924,0
Hydraulic pruners,292.7540626274533,0
Hydraulic pumping systems,397.8104016466544,0
Hydraulic pumps,247.09439880922756,0
Hydraulic rams,323.74778617965444,0
Hydraulic torque wrenches,209.66017765732937,0
Hydraulic wrenches,181.6729885523033,0
Hydro blasting equipment,418.892267920001,0
Hydrocarbon analyzers,174.567175962041,0
Hydroelectric generating units,12.485549132948,1
Hydrogeology,87.04302737861343,0
Hydrometers,117.39529811808345,0
Hydroponic equipment,119.57222222924216,0
Hydrotherapy equipment,215.16677079555956,0
Hygrometers,387.0890211917379,0
HyperSpace,237.42714227962404,1
Hyperion Enterprise,116.0275258258483,1
IATF16949,186.73498534611514,0
IBM AIX,36.25097024086954,1
IBM AS400,164.9260925468861,1
IBM AS400 Data Entry system/LIS,180.2447167149572,1
IBM Cognos,46.553700740271466,1
IBM Cognos Business Intelligence,76.61061145800375,1
IBM Cognos Impromptu,31.13712003452178,1
IBM Cognos Planning,97.85195153918202,1
IBM Cognos ReportNet,39.16311002035819,1
IBM Content Manager,22.182622426840474,1
IBM DB2,41.618384819800866,1
IBM Digital Analytics,87.62316748137238,1
IBM Director,115.49619119809854,1
IBM Domino,32.288626761924,1
IBM FileNet Content Manager,3.38931297709924,1
IBM ILOG,13.973979810405371,1
IBM IMS,16.048209647644175,1
IBM InfoSphere DataStage,28.12195913286438,1
IBM Informix,22.95397059466171,1
IBM Infosphere Information Server,60.17697927737449,1
IBM Interactive System Productivity Facility ISPF,26.58102920600334,1
IBM Lotus Notes,139.99885339826255,1
IBM MVS,75.78070371935655,1
IBM Maximo,157.7991592737958,1
IBM Maximo Asset Management,117.67395172703804,1
IBM Middleware,38.69034204825758,1
IBM Notes,90.51324938412579,1
IBM Power Systems software,119.93757110184694,1
IBM QRadar SIEM,38.14576787467565,1
IBM Rational,19.1871082179192,1
IBM Rational Application Developer,8.668482168639859,1
IBM Rational ClearCase,34.82099771662927,1
IBM Rational ClearQuest,25.24122238474699,1
IBM Rational DOORS,40.0837762676522,1
IBM Rational Functional Tester,11.01096654453976,1
IBM Rational Requisite Pro,32.0006309894704,1
IBM Rational RequisitePro,32.0006309894704,1
IBM Rational Robot,26.716857169631286,1
IBM Rational Rose,16.953980903527462,1
IBM Rational System Architect,13.125,1
IBM SPSS Statistics,43.515995040849354,1
IBM Tivoli Workload Scheduler,137.03470852865277,1
IBM WebSphere,23.300921598890127,1
IBM WebSphere MQ,10.773906920048132,1
IBM i,35.050709291075925,1
ICH guidelines,87.61831020632482,0
IHS Kingdom,54.9593152716093,1
IMPACT software,115.86185391509372,1
IOS,118.40663696005417,1
IRIS,226.503486051092,1
ISO 14000,173.1534984235929,0
ISO 27001,69.13464645764647,1
ISO 9000,192.67630859727183,0
ISO27000,57.058329492029756,1
ISO8583,36.84805896974129,1
ITLS (International Trauma Life Support),205.93106291052302,0
Ice chippers,310.32968876924406,0
Ice cream freezers,184.3177667242583,0
Ice cream machines,312.876825529051,0
Ice picks,427.718322721084,0
Idera,74.92607357332656,1
Image analysis software,62.01755148367377,1
Image databases,133.2729112321557,1
Image editing software,31.590226740284823,1
Image management software,147.2159771280157,1
Image processing software,54.61655832561761,1
Image processing systems,78.40097431482438,1
Imaging microscopes,308.492581874587,0
Imaging software,125.85313657323174,1
Imaging systems,108.44915866754847,1
Immersion heaters,217.8561243780694,0
Immersion suits,326.78090723456233,0
Immunology,122.69935594241188,0
Impact crushers,396.63034111051576,0
Impact drivers,310.05395690211566,0
Impact guns,328.7053273156377,0
Impact hammers,325.300052758676,0
Impact printers,199.38873951742588,0
Impact wrenches,335.7269501610404,0
ImproMed Infinity,169.60056550360557,1
In-line skates,189.7611173276,0
Incandescent lamps,303.412588878246,0
Incident command system ICS software,120.23601047528172,1
Incident reporting,231.08050411726526,0
Incident tracking software,80.31215041905008,1
Inclinometers,61.00961528447924,1
Increment borers,109.980210838909,0
Incubators,151.8634979061493,0
Individualized Educational Program IEP software,272.4852608207769,1
Induction cooktops,310.94999807405316,0
Induction furnaces,338.3942892746969,0
Industrial fans,325.5310527021354,0
Industrial filters,281.66589823415103,0
Industrial forklifts,342.10327923012994,0
Industrial furnaces,313.17965930050406,0
Industrial ovens,317.192018155478,0
Industrial overhead cranes,114.68395101461539,0
Industrial refrigeration equipment,197.775006190765,0
Industrial scales,188.24484968567273,0
Industrial trucks,315.67537154776943,0
Industrial vacuum cleaners,395.9433505399531,0
Industrial vacuum pumps,224.32747545039626,0
Industrial washing machines,365.504277995303,0
Indwelling catheters,181.33155728199637,0
Inert atmosphere glove boxes,193.824340919217,0
Infant warmers,182.93089889786353,0
Infoblox,45.213133273720054,1
Infor EAM,213.79963098276795,1
Infor ERP Visual,157.44927175273332,1
Infor XA,97.93802037542773,1
Informatica Big Data,15.541984143262539,1
Informatica PowerCenter,12.725872100960332,1
Information Builders WebFOCUS,38.237667365137256,1
Information Systems,118.4768729517055,1
Information Technology Infrastructure Library (ITIL),54.227295608286084,1
Informational signs,215.96870491528136,0
Infrared cameras,156.14765090640213,0
Infrared lamps,355.1812386757182,0
Infusion pumps,210.52367543736779,0
Injection mold equipment,341.9018511435105,0
Injection molding machines,242.15608195271287,0
Inkjet printers,159.67814040979863,0
Inkscape,119.69888967400622,1
Inmagic Genie,216.43828173758266,1
Insert pumps,193.824340919217,0
Inside micrometers,215.20997665290756,0
Inspection management system,156.77406595146698,1
Inspection of vehicles,335.0423000730279,0
Inspection scopes,256.4719259174339,0
InstallShield,83.72957383319729,1
Installation of Pipes,400.8641491538203,0
Installation of electrical systems/components,170.32191609170377,0
Installation of plumbing systems/components,411.10366869119144,0
Instant messaging software,156.60783988454847,1
Instructional software,227.58652455874594,1
Instrument control software,132.6996657153824,1
Insulation resistance testers,62.16277738228792,1
Insulation testers,97.860733155487,0
Insurance analysis software,44.368298864945324,1
Intacct ERP,135.6304130165821,1
Integrated Project Delivery (IPD),127.72259918827802,0
Integrated bridge systems,173.03830809747282,0
Integrated development environment IDE software,9.812857817248698,1
Integrity verification software,440.525930418545,1
Intercom equipment,64.35451045954676,1
Intercoolers,147.5633625360896,0
Interface definition language IDL,5.6,1
Interferometers,62.086881982420095,1
Internal Audit,115.01270923199193,0
Internet based MLS database software,113.26300992045063,1
Internet browser software,142.59906991069272,1
Internet of Things (IoT),129.39255603022448,1
Interpersonal Skills,218.63547853224622,0
Interstate connection ICON,5.6,1
Intra-aortic balloon pumps IABP,247.055803125183,0
Intraoral cameras,278.1552847606182,0
Intrusion detection system IDS,52.06877123740881,1
Intrusion detection systems,95.96845305455221,0
Intrusion prevention system IPS,29.038591665742686,1
Intubation equipment,224.03856458891232,0
Intuit QuickBase,120.22425067685471,1
Intuit QuickBooks,158.3284517439977,1
Intuit QuickBooks Premier,159.623535210387,1
Intuit TurboTax,128.24826043259895,1
Inventory Management,231.7851229316659,0
Inventory control software,224.31920200400268,1
Inventory control systems,277.7462243047503,1
Inventory management software,261.916971982313,1
Inventory management systems,215.53695787565206,1
Inventory software,222.094059569848,1
Inventory tracking software,234.1701095181861,1
Invoice software,180.4875440873511,1
Ion chromatographs,78.1734973676295,0
IpTables,20.457484963773314,1
Iron workers,401.5906804165298,0
IronCAD,79.53890399525415,1
Irrigation sprinklers,446.157018400054,0
Irrigation tubing,133.05164802902297,0
Ishihara plates,367.3597936155286,0
J2EE,15.188363435521435,1
JCL (Job control language),72.87441629715927,1
JD Edwards,146.88321015689868,1
JDA Manugistics,82.37813860160958,1
JETCAM,186.11338399229416,1
JSON,43.53175498553419,1
JUnit,10.977159767955708,1
Jack stands,245.89352687512985,0
Jackhammers,403.62499632339575,0
Japanese language,258.777910493496,0
Java,44.765375720030605,1
Java EE,18.994881124533688,1
JavaScript,91.72637986229236,1
Jaw crushers,325.57652595427413,0
Jekyll,102.64882174005676,1
Jenkins CI,21.375553118641747,1
Jenzabar EX,145.367786836407,1
Jet skis,144.66728107805093,0
JetBrains PhpStorm,10.10792880906921,1
Jib hoists,298.0204636179215,0
Jibs,222.53253125655746,0
Jig borers,253.2341251935657,0
Jig bores,208.31553157973505,0
Jig saws,333.76241192444365,0
Jiggers,339.42958226518755,0
Jigsaws,329.59169884670786,0
Jitterbit,34.72388925904373,1
Jmeter,20.339541877163327,1
Job costing software,128.53319656695717,1
Job hazard analysis (JHA),237.39561134802014,0
Job posting software,141.84984776686576,1
Job safety analysis (JSA),250.8528032738697,0
Job scheduling software,86.34412915210055,1
Job tracking software,252.94893926762444,1
JobBOSS,165.1194663459343,1
Johnson Controls Metasys,218.15555766301514,1
Joomla,186.99520664998667,1
Joy sticks,389.113014222417,0
Juice dispensers,256.0557215260732,0
Juris,170.0792976001784,1
K-12 Education,156.99322008555183,0
KCD,254.17813747699626,1
KYC,121.5990807906095,0
Kaizen,172.71987915791675,0
Kali Linux,19.57557959269059,1
Kanban,97.0252954189311,0
Kant,254.4812815870077,1
Karl Fischer titrators,95.6815053652588,0
Katana,121.40725881985557,1
Key Account Development,139.5285398584232,0
Key Performance Indicators,132.03602498829252,0
Key extractors,159.40482046386023,0
Keyhole saws,358.46346968456345,0
Khameleon,121.72716332572449,1
Kicad,21.718047605551945,1
Kismet,346.3371082287006,1
Kitchen cleaning,399.8242163047985,0
Kitchen inspection,418.0213122307379,0
Kitchen management,394.6099251217005,0
Knee braces,223.3702215598475,0
Knee immobilizers,223.215297026068,0
Knee kickers,486.135265054039,0
Knee mills,203.28884580541,0
Knowledge Management,92.09209291163923,0
Korean language,217.63928898319583,0
KornShell,14.529493451358356,1
Kronos,178.27338109630008,1
Kronos Workforce Timekeeper,182.23512072463126,1
LAMP Stack,21.126897897254093,1
LAN software,98.7925387867731,1
LAPACK,3.38931297709924,1
LINDO,352.20666698224704,1
LISP (List processing language),33.53681795239292,1
LaTeX,250.36128960882576,1
LabWare LIMS,82.79774289206213,1
Label applicators,210.70623867802203,0
Label makers,234.43441858379606,0
Label printers,222.25500098281378,0
Label printing software,221.22536806803478,1
Labeling equipment,300.3688340140117,0
Labeling machines,337.57742023995024,0
Labeling software,208.2166904048441,1
Laboratory Skills,120.66570427377425,0
Laboratory balances,153.477785295359,0
Laboratory information management system LIMS,115.41097172679623,1
Laboratory information system LIS,133.32786556108383,1
Laboratory ovens,116.408833691682,0
Laboratory precision balances,55.29913976241884,1
Laboratory refrigerators,147.90564894238068,0
Laboratory scales,330.303798562092,0
Labour Relations Act,176.30844710882144,0
Lacrosse sticks,109.45712989566,0
Ladder Logic,93.90567603614845,1
Ladder jacks,327.116130305561,0
Ladder trucks,78.36491587078437,0
Ladles,377.8481811724029,0
Laminar flow cabinets,243.0318210955508,0
Laminate trimmers,330.303798562092,0
Laminating equipment,244.6696233694435,0
Laminators,281.2007379910905,0
Lancets,191.0735982573209,0
Land drilling rigs,290.58905477506994,0
Land rollers,294.9950250566123,0
Landfill gas collection systems,79.31547474778792,0
Lanterns,356.866329539065,0
Lap belts,332.263730201769,0
Laparoscopic equipment,198.2082386722952,0
Laptop computers,127.50699782342632,1
Large eddy simulation LES software,85.06809784219926,1
Large format cameras,332.9645673287664,0
Large format printers,182.96047967036876,0
Laser alignment tools,189.11329120206955,0
Laser cutters,330.3472239255754,0
Laser cutting,268.8614288297723,0
Laser cutting equipment,336.3884651915772,0
Laser cutting machines,317.01780901498336,0
Laser engravers,199.9773832495705,0
Laser imaging detection and ranging LIDAR system,123.45638992002192,1
Laser levels,357.6701155046512,0
Laser measuring devices,194.04905275919546,0
Laser measuring equipment,227.7108649660856,0
Laser measuring tools,107.86241324943157,0
Laser micrometers,209.27935039866134,0
Laser pointers,14.2911966005291,1
Laser printers,136.3967064039978,0
Laser systems,137.0855255096695,0
Laser welding equipment,440.525930418545,0
Laserfiche software,185.26277218914066,1
Lathe machines,226.8639512701803,0
Lathes,229.72139714083352,0
Law enforcement vehicles,161.1297759688168,0
Lawn mowers,368.35170185100645,0
Lawn sprinklers,389.6663599765746,0
Lawson ERP,136.6288377906584,1
Layout templates,108.52554398911894,0
Lead Generation,142.62333881358333,0
Leader cards,274.2261895970165,0
Leadership,191.75600112669645,0
Leadership in Energy and Environmental Design (LEED),136.0062569884127,0
Leaf blowers,406.18987622669636,0
Leak detection equipment,260.8390899454927,0
Leak detection systems,190.72136882218592,1
Leak detectors,167.58192889309927,0
Lean Manufacturing,181.1651391681442,0
Learning management system LMS,121.6145883677111,1
Leashes,310.1019451099076,0
Leather gloves,224.7863080337298,0
Ledger sheets,125.41881070212166,0
Leg irons,166.85129605498562,0
Legal Files Software,135.150916470592,1
